time,rpm
1734,0.00
1745,0.00
1758,0.00
1769,0.00
1780,0.00
1792,0.00
1803,0.00
1814,0.00
1826,0.00
1838,0.00
1849,0.00
1860,0.00
1871,0.00
1883,0.00
1895,0.00
1906,0.00
1917,0.00
1929,0.00
1940,0.00
1951,0.00
1964,0.00
1975,0.00
1986,0.00
1997,0.00
2009,0.00
2021,0.00
2032,0.00
2043,0.00
2055,0.00
2066,0.00
2077,0.00
2089,0.00
2101,0.00
2112,0.00
2123,0.00
2135,0.00
2146,0.00
2158,0.00
2169,0.00
2181,0.00
2192,0.00
2203,0.00
2214,0.00
2227,0.00
2238,0.00
2249,0.00
2260,0.00
2272,0.00
2283,0.00
2295,0.00
2307,0.00
2318,0.00
2329,0.00
2340,0.00
2353,0.00
2364,0.00
2375,0.00
2386,0.00
2398,0.00
2409,0.00
2421,0.00
2433,0.00
2444,0.00
2455,0.00
2466,0.00
2478,0.00
2490,0.00
2501,0.00
2512,0.00
2524,0.00
2535,0.00
2546,0.00
2558,0.00
2570,0.00
2581,0.00
2592,0.00
2604,0.00
2615,0.00
2627,0.00
2638,0.00
2650,0.00
2661,0.00
2672,0.00
2683,0.00
2696,0.00
2707,0.00
2718,0.00
2729,0.00
2741,0.00
2753,0.00
2764,0.00
2776,0.00
2787,0.00
2798,0.00
2809,0.00
2822,0.00
2833,0.00
2844,0.00
2855,0.00
2867,0.00
2878,0.00
2890,0.00
2902,0.00
2913,0.00
2924,0.00
2935,0.00
2947,0.00
2959,0.00
2970,0.00
2981,0.00
2993,0.00
3004,0.00
3015,0.00
3027,0.00
3039,0.00
3050,0.00
3061,0.00
3073,0.00
3085,-1.50
3097,4.50
3108,7.50
3120,13.50
3132,19.50
3144,25.50
3158,31.50
3170,37.50
3182,42.00
3194,46.50
3207,51.00
3220,55.50
3232,58.50
3245,61.50
3257,66.00
3269,69.00
3281,70.50
3295,73.50
3307,76.50
3319,78.00
3332,79.50
3344,82.50
3357,84.00
3369,84.00
3382,87.00
3394,88.50
3406,90.00
3420,90.00
3432,93.00
3444,91.50
3457,94.50
3469,94.50
3481,96.00
3494,97.50
3507,96.00
3519,99.00
3531,97.50
3544,100.50
3558,106.50
3571,109.50
3585,109.50
3598,109.50
3611,109.50
3625,112.50
3639,109.50
3652,112.50
3665,111.00
3679,112.50
3693,112.50
3706,112.50
3720,114.00
3733,114.00
3746,112.50
3761,114.00
3774,114.00
3787,115.50
3801,114.00
3814,115.50
3828,114.00
3842,115.50
3855,115.50
3868,115.50
3881,114.00
3896,115.50
3909,115.50
3922,117.00
3936,115.50
3950,115.50
3963,117.00
3977,115.50
3990,117.00
4003,115.50
4018,115.50
4031,117.00
4044,117.00
4058,115.50
4071,117.00
4085,117.00
4099,117.00
4112,117.00
4125,115.50
4139,117.00
4153,117.00
4166,117.00
4179,117.00
4193,117.00
4206,117.00
4220,117.00
4234,117.00
4247,117.00
4260,117.00
4274,117.00
4288,117.00
4301,117.00
4315,117.00
4328,117.00
4341,117.00
4356,117.00
4369,117.00
4382,117.00
4396,118.50
4409,117.00
4423,117.00
4436,117.00
4450,117.00
4463,117.00
4476,118.50
4491,117.00
4504,117.00
4517,117.00
4531,117.00
4544,118.50
4558,117.00
4572,117.00
4585,117.00
4598,118.50
4612,117.00
4626,117.00
4639,118.50
4653,117.00
4666,117.00
4679,117.00
4694,118.50
4707,117.00
4720,117.00
4733,118.50
4747,117.00
4761,118.50
4774,117.00
4788,117.00
4801,118.50
4815,117.00
4829,118.50
4842,117.00
4855,117.00
4869,117.00
4883,118.50
4896,117.00
4910,117.00
4923,118.50
4936,117.00
4951,118.50
4964,117.00
4977,117.00
4990,118.50
5004,117.00
5018,117.00
5031,118.50
5045,117.00
5058,118.50
5071,117.00
5086,117.00
5099,118.50
5112,117.00
5126,118.50
5139,118.50
5153,117.00
5167,117.00
5180,118.50
5193,117.00
5207,118.50
5221,117.00
5234,118.50
5248,117.00
5261,117.00
5274,118.50
5288,117.00
5302,118.50
5315,117.00
5328,118.50
5342,117.00
5356,117.00
5369,118.50
5383,117.00
5396,117.00
5409,118.50
5424,117.00
5437,118.50
5450,117.00
5464,117.00
5477,118.50
5491,117.00
5505,118.50
5518,117.00
5531,118.50
5544,117.00
5559,118.50
5572,117.00
5585,117.00
5599,118.50
5612,117.00
5626,118.50
5640,117.00
5653,118.50
5666,117.00
5681,118.50
5694,117.00
5707,117.00
5721,118.50
5734,118.50
5748,117.00
5762,118.50
5775,117.00
5788,117.00
5801,118.50
5816,117.00
5829,118.50
5842,117.00
5856,118.50
5869,117.00
5883,118.50
5897,117.00
5910,118.50
5923,117.00
5937,118.50
5951,117.00
5964,118.50
5978,117.00
5991,118.50
6004,118.50
6019,117.00
6032,117.00
6045,118.50
6059,118.50
6072,117.00
6086,117.00
6099,118.50
6113,117.00
6126,118.50
6139,117.00
6154,118.50
6167,117.00
6180,118.50
6194,118.50
6207,117.00
6221,117.00
6235,118.50
6248,117.00
6261,118.50
6275,117.00
6289,115.50
6302,114.00
6316,111.00
6329,108.00
6342,106.50
6356,103.50
6370,102.00
6383,99.00
6395,90.00
6408,87.00
6421,85.50
6433,84.00
6446,82.50
6458,81.00
6470,78.00
6483,78.00
6496,75.00
6508,73.50
6520,72.00
6533,70.50
6546,67.50
6558,67.50
6571,66.00
6583,63.00
6595,61.50
6607,61.50
6621,58.50
6633,58.50
6645,55.50
6658,54.00
6670,54.00
6683,51.00
6695,51.00
6708,48.00
6720,48.00
6732,46.50
6746,43.50
6758,43.50
6770,42.00
6782,40.50
6795,40.50
6807,37.50
6820,37.50
6833,34.50
6845,34.50
6857,33.00
6870,31.50
6883,31.50
6895,28.50
6907,28.50
6920,27.00
6932,25.50
6945,25.50
6958,22.50
6970,22.50
6982,21.00
6994,21.00
7007,18.00
7020,19.50
7032,16.50
7045,16.50
7057,13.50
7069,15.00
7083,13.50
7095,12.00
7107,10.50
7119,9.00
7131,9.00
7142,7.50
7154,7.50
7165,6.00
7177,6.00
7188,4.50
7199,3.00
7212,3.00
7223,1.50
7234,3.00
7245,0.00
7257,0.00
7268,0.00
7280,0.00
7291,0.00
7303,0.00
7314,0.00
7325,0.00
7336,0.00
7349,0.00
7360,0.00
7371,0.00
7383,0.00
7394,0.00
7405,0.00
7417,0.00
7429,0.00
7440,0.00
7451,0.00
7462,0.00
7474,0.00
7486,0.00
7497,0.00
7508,0.00
7520,0.00
7531,0.00
7542,0.00
7555,0.00
7566,0.00
7577,0.00
7588,0.00
7600,0.00
7612,0.00
7623,0.00
7634,0.00
7646,0.00
7657,0.00
7668,0.00
7681,0.00
7692,0.00
7703,0.00
7714,0.00
7726,0.00
7737,0.00
7749,0.00
7760,0.00
7772,0.00
7783,0.00
7794,0.00
7805,0.00
7818,0.00
7829,0.00
7840,0.00
7852,0.00
7863,0.00
7874,0.00
7886,0.00
7898,0.00
7909,0.00
7920,0.00
7931,0.00
7944,0.00
7955,0.00
7966,0.00
7977,0.00
7989,0.00
8000,0.00
8012,0.00
8024,0.00
8035,0.00
8046,0.00
8057,0.00
8069,0.00
8081,0.00
8092,0.00
8103,0.00
8115,0.00
8126,0.00
8137,0.00
8150,0.00
8161,0.00
8172,0.00
8183,0.00
8195,0.00
8206,0.00
8218,0.00
8229,0.00
8241,0.00
8252,0.00
8263,0.00
8274,0.00
8287,0.00
8298,0.00
8309,0.00
8321,0.00
8332,0.00
8344,0.00
8355,0.00
8367,0.00
8378,0.00
8389,0.00
8400,0.00
8413,0.00
8424,0.00
8435,0.00
8446,0.00
8458,0.00
8469,0.00
8481,0.00
8493,0.00
8504,0.00
8515,0.00
8526,0.00
8538,0.00
8550,0.00
8561,0.00
8572,0.00
8584,0.00
8595,0.00
8606,0.00
8619,0.00
8630,0.00
8641,0.00
8652,0.00
8664,0.00
8676,0.00
8687,0.00
8698,0.00
8710,0.00
8721,0.00
8732,0.00
8744,0.00
8756,0.00
8767,0.00
8778,0.00
8790,0.00
8801,0.00
8813,0.00
8824,0.00
8836,0.00
8847,0.00
8858,0.00
8869,0.00
8882,0.00
8893,0.00
8904,0.00
8915,0.00
8927,0.00
8938,0.00
8950,0.00
8962,0.00
8973,0.00
8984,0.00
8995,0.00
9007,0.00
9019,0.00
9030,0.00
9041,0.00
9053,0.00
9064,0.00
9076,0.00
9088,0.00
9099,0.00
9110,0.00
9121,0.00
9133,0.00
9145,0.00
9156,0.00
9167,0.00
9179,0.00
9190,0.00
9201,0.00
9213,0.00
9225,0.00
9236,0.00
9247,0.00
9259,6.00
9270,10.50
9283,16.50
9295,24.00
9308,28.50
9320,36.00
9332,39.00
9346,45.00
9358,49.50
9370,54.00
9382,57.00
9395,61.50
9408,64.50
9420,67.50
9433,70.50
9445,72.00
9457,75.00
9469,78.00
9483,79.50
9495,81.00
9507,84.00
9520,85.50
9532,85.50
9545,88.50
9558,90.00
9570,90.00
9582,91.50
9594,93.00
9608,94.50
9620,94.50
9632,96.00
9645,96.00
9657,97.50
9669,97.50
9682,99.00
9695,99.00
9707,99.00
9719,102.00
9733,108.00
9747,111.00
9760,109.50
9774,111.00
9787,111.00
9800,112.50
9815,112.50
9828,111.00
9841,114.00
9854,112.50
9868,114.00
9882,114.00
9895,114.00
9909,114.00
9922,114.00
9935,114.00
9950,115.50
9963,114.00
9976,115.50
9990,115.50
10003,115.50
10018,124.50
10033,124.50
10047,124.50
10061,124.50
10077,124.50
10091,126.00
10105,124.50
10120,126.00
10134,126.00
10149,124.50
10164,126.00
10178,124.50
10192,126.00
10208,126.00
10222,126.00
10236,126.00
10251,126.00
10265,126.00
10280,126.00
10295,124.50
10309,126.00
10323,127.50
10339,126.00
10353,126.00
10368,126.00
10382,126.00
10396,126.00
10412,126.00
10426,127.50
10440,126.00
10455,126.00
10469,126.00
10484,126.00
10499,127.50
10513,126.00
10527,126.00
10543,127.50
10557,126.00
10571,126.00
10586,127.50
10600,126.00
10615,127.50
10630,126.00
10644,126.00
10658,127.50
10674,126.00
10688,126.00
10702,127.50
10717,126.00
10731,127.50
10746,126.00
10761,127.50
10775,126.00
10789,127.50
10804,126.00
10819,127.50
10833,126.00
10848,126.00
10862,127.50
10877,126.00
10892,127.50
10906,126.00
10920,126.00
10935,127.50
10950,127.50
10964,126.00
10979,127.50
10993,126.00
11009,127.50
11023,126.00
11037,126.00
11052,127.50
11066,126.00
11081,127.50
11096,127.50
11110,126.00
11124,127.50
11140,126.00
11154,127.50
11168,126.00
11183,127.50
11197,126.00
11212,127.50
11227,126.00
11241,127.50
11255,126.00
11270,127.50
11285,126.00
11299,127.50
11314,126.00
11328,127.50
11343,127.50
11358,126.00
11372,127.50
11386,126.00
11401,127.50
11416,126.00
11430,127.50
11445,126.00
11459,127.50
11474,126.00
11489,127.50
11503,127.50
11517,126.00
11532,127.50
11547,126.00
11561,127.50
11576,126.00
11590,127.50
11606,126.00
11620,127.50
11634,127.50
11649,126.00
11663,127.50
11678,126.00
11693,127.50
11707,127.50
11721,126.00
11736,127.50
11751,126.00
11765,127.50
11780,126.00
11794,127.50
11809,127.50
11824,126.00
11838,127.50
11852,127.50
11867,126.00
11882,127.50
11896,126.00
11911,127.50
11925,127.50
11940,126.00
11955,127.50
11969,126.00
11983,127.50
11998,126.00
12013,127.50
12027,127.50
12042,127.50
12056,126.00
12071,127.50
12086,126.00
12100,127.50
12114,127.50
12129,126.00
12144,127.50
12158,126.00
12173,127.50
12187,127.50
12201,126.00
12217,127.50
12231,127.50
12246,126.00
12260,127.50
12275,127.50
12290,126.00
12304,127.50
12318,127.50
12333,126.00
12348,126.00
12362,127.50
12377,127.50
12391,126.00
12406,127.50
12421,127.50
12435,126.00
12449,127.50
12464,127.50
12479,126.00
12493,127.50
12508,127.50
12522,126.00
12537,127.50
12552,126.00
12566,127.50
12580,127.50
12595,127.50
12610,126.00
12624,127.50
12639,127.50
12653,126.00
12667,127.50
12683,127.50
12697,124.50
12711,123.00
12726,121.50
12741,117.00
12755,115.50
12770,112.50
12784,109.50
12798,106.50
12814,105.00
12828,102.00
12843,99.00
12856,90.00
12870,88.50
12883,85.50
12897,84.00
12910,81.00
12923,81.00
12938,76.50
12951,76.50
12964,73.50
12978,72.00
12991,70.50
13005,69.00
13019,66.00
13032,64.50
13045,63.00
13059,60.00
13073,60.00
13086,57.00
13100,55.50
13113,55.50
13126,52.50
13140,51.00
13154,48.00
13167,48.00
13180,46.50
13194,43.50
13208,43.50
13221,42.00
13235,39.00
13248,37.50
13261,37.50
13276,36.00
13289,33.00
13302,33.00
13316,31.50
13329,28.50
13343,28.50
13357,27.00
13370,25.50
13383,24.00
13396,22.50
13411,22.50
13424,19.50
13437,19.50
13451,18.00
13464,16.50
13478,15.00
13492,15.00
13505,13.50
13518,10.50
13532,10.50
13546,10.50
13559,9.00
13572,6.00
13584,6.00
13596,6.00
13609,4.50
13622,4.50
13634,0.00
13646,0.00
13659,-3.00
13673,-3.00
13686,-1.50
13700,0.00
13712,1.50
13724,0.00
13737,1.50
13750,0.00
13762,0.00
13774,0.00
13787,0.00
13799,0.00
13812,0.00
13825,0.00
13837,0.00
13849,0.00
13861,0.00
13875,0.00
13887,0.00
13899,0.00
13912,0.00
13924,0.00
13937,0.00
13949,0.00
13962,0.00
13974,0.00
13986,0.00
13999,0.00
14012,0.00
14024,0.00
14036,0.00
14049,0.00
14061,0.00
14074,0.00
14087,0.00
14099,0.00
14111,0.00
14124,0.00
14137,0.00
14149,0.00
14161,0.00
14174,0.00
14186,0.00
14198,0.00
14212,0.00
14224,0.00
14236,0.00
14248,0.00
14261,0.00
14274,0.00
14286,0.00
14299,0.00
14311,0.00
14323,0.00
14337,0.00
14349,0.00
14361,0.00
14373,0.00
14386,0.00
14398,0.00
14411,0.00
14424,0.00
14436,0.00
14448,0.00
14460,0.00
14474,0.00
14486,0.00
14498,0.00
14511,0.00
14523,0.00
14536,0.00
14548,0.00
14561,0.00
14573,0.00
14585,0.00
14598,0.00
14611,0.00
14623,0.00
14636,0.00
14648,0.00
14660,0.00
14673,0.00
14686,0.00
14698,0.00
14710,0.00
14723,0.00
14736,0.00
14748,0.00
14760,0.00
14773,0.00
14785,0.00
14797,0.00
14811,0.00
14823,0.00
14835,0.00
14848,0.00
14860,0.00
14873,0.00
14885,0.00
14898,0.00
14910,0.00
14922,0.00
14936,4.50
14948,7.50
14960,15.00
14973,24.00
14987,30.00
15001,39.00
15014,43.50
15028,48.00
15041,55.50
15054,58.50
15069,64.50
15082,67.50
15095,72.00
15109,75.00
15122,78.00
15136,81.00
15150,84.00
15163,85.50
15176,88.50
15190,91.50
15204,91.50
15217,94.50
15230,96.00
15244,97.50
15257,99.00
15271,100.50
15286,108.00
15300,111.00
15314,112.50
15329,112.50
15344,114.00
15358,115.50
15373,115.50
15387,115.50
15403,117.00
15417,120.00
15431,118.50
15446,118.50
15460,120.00
15475,120.00
15490,121.50
15504,121.50
15518,121.50
15534,121.50
15548,123.00
15562,121.50
15577,124.50
15591,123.00
15606,123.00
15621,124.50
15635,123.00
15649,124.50
15665,124.50
15679,124.50
15693,124.50
15708,124.50
15722,126.00
15737,124.50
15752,126.00
15766,124.50
15780,126.00
15795,124.50
15810,126.00
15824,126.00
15839,124.50
15853,126.00
15868,126.00
15883,126.00
15897,126.00
15911,126.00
15926,126.00
15941,126.00
15955,126.00
15970,127.50
15984,126.00
16000,126.00
16014,126.00
16028,126.00
16043,127.50
16057,126.00
16072,126.00
16087,127.50
16101,126.00
16115,127.50
16131,126.00
16145,126.00
16159,127.50
16174,126.00
16188,127.50
16203,126.00
16218,127.50
16232,127.50
16246,126.00
16261,126.00
16276,127.50
16290,127.50
16305,126.00
16319,127.50
16334,126.00
16349,127.50
16363,126.00
16377,127.50
16392,126.00
16407,127.50
16421,127.50
16436,126.00
16450,127.50
16465,126.00
16480,127.50
16494,127.50
16508,126.00
16523,127.50
16538,127.50
16552,126.00
16567,127.50
16581,127.50
16596,126.00
16611,127.50
16625,127.50
16640,126.00
16654,127.50
16669,126.00
16684,127.50
16698,127.50
16712,126.00
16727,127.50
16742,127.50
16756,126.00
16771,127.50
16785,127.50
16800,127.50
16815,126.00
16829,127.50
16843,126.00
16858,127.50
16873,127.50
16887,126.00
16902,127.50
16916,127.50
16931,126.00
16946,127.50
16960,127.50
16974,127.50
16989,127.50
17004,127.50
17018,127.50
17033,126.00
17047,127.50
17062,127.50
17077,126.00
17091,127.50
17105,127.50
17120,127.50
17135,126.00
17149,127.50
17164,127.50
17178,127.50
17192,126.00
17208,127.50
17222,127.50
17236,126.00
17251,127.50
17266,127.50
17281,126.00
17295,127.50
17309,126.00
17324,127.50
17339,127.50
17353,127.50
17368,126.00
17382,127.50
17397,126.00
17412,127.50
17426,127.50
17440,126.00
17455,127.50
17470,127.50
17484,126.00
17499,127.50
17513,126.00
17528,127.50
17543,127.50
17557,127.50
17571,126.00
17586,127.50
17601,126.00
17615,127.50
17630,126.00
17644,127.50
17658,126.00
17674,127.50
17688,126.00
17702,127.50
17717,127.50
17732,126.00
17746,127.50
17761,127.50
17775,126.00
17789,127.50
17805,126.00
17819,127.50
17833,127.50
17848,126.00
17863,127.50
17878,126.00
17892,127.50
17906,127.50
17921,127.50
17936,126.00
17950,127.50
17965,126.00
17979,127.50
17994,127.50
18009,126.00
18023,127.50
18037,127.50
18052,126.00
18067,127.50
18081,127.50
18096,126.00
18110,127.50
18124,127.50
18140,126.00
18154,127.50
18168,127.50
18183,127.50
18198,126.00
18212,127.50
18227,126.00
18241,127.50
18255,126.00
18271,127.50
18285,127.50
18299,127.50
18314,126.00
18329,127.50
18343,126.00
18358,127.50
18372,124.50
18386,123.00
18402,120.00
18416,117.00
18430,115.50
18445,111.00
18460,109.50
18475,106.50
18489,103.50
18503,102.00
18518,99.00
18532,90.00
18545,87.00
18558,85.50
18572,84.00
18585,81.00
18599,79.50
18613,76.50
18626,76.50
18639,73.50
18653,72.00
18667,69.00
18680,69.00
18694,66.00
18707,63.00
18720,63.00
18735,60.00
18748,60.00
18761,57.00
18775,55.50
18788,54.00
18802,52.50
18816,51.00
18829,48.00
18842,48.00
18855,45.00
18870,45.00
18883,42.00
18896,42.00
18910,39.00
18923,39.00
18937,36.00
18951,36.00
18964,33.00
18977,33.00
18991,30.00
19005,30.00
19018,27.00
19032,27.00
19045,25.50
19059,24.00
19073,22.50
19086,21.00
19099,21.00
19112,19.50
19127,16.50
19140,16.50
19153,15.00
19167,15.00
19180,12.00
19194,12.00
19208,10.50
19221,9.00
19233,7.50
19246,7.50
19259,6.00
19271,6.00
19283,4.50
19296,3.00
19308,0.00
19320,0.00
19334,-1.50
19347,-1.50
19360,-1.50
19374,0.00
19386,0.00
19399,0.00
19411,0.00
19424,0.00
19436,0.00
19448,0.00
19462,0.00
19474,0.00
19486,0.00
19499,0.00
19511,0.00
19523,0.00
19536,0.00
19549,0.00
19561,0.00
19573,0.00
19586,0.00
19599,0.00
19611,0.00
19623,0.00
19636,0.00
19648,0.00
19661,0.00
19674,0.00
19686,0.00
19698,0.00
19710,0.00
19723,0.00
19736,0.00
19748,0.00
19761,0.00
19773,0.00
19785,0.00
19799,0.00
19811,0.00
19823,0.00
19835,0.00
19848,0.00
19861,0.00
19873,0.00
19886,0.00
19898,0.00
19910,0.00
19922,0.00
19936,0.00
19948,0.00
19960,0.00
19973,0.00
19985,0.00
19998,0.00
20011,0.00
20023,0.00
20035,0.00
20047,0.00
20061,0.00
20073,0.00
20085,0.00
20098,0.00
20110,0.00
20122,0.00
20135,0.00
20148,0.00
20160,0.00
20172,0.00
20185,0.00
20198,0.00
20210,0.00
20222,0.00
20235,0.00
20247,0.00
20260,0.00
20273,0.00
20285,0.00
20297,0.00
20310,0.00
20322,0.00
20335,0.00
20347,0.00
20360,0.00
20372,0.00
20384,0.00
20398,0.00
20410,0.00
20422,0.00
20434,0.00
20447,0.00
20460,0.00
20472,0.00
20485,0.00
20497,0.00
20509,0.00
20521,0.00
